,user_id,date,content_2,sentiment_label,sentiment_score
3300,2787804523,2020-04-24 08:02:12+00:00,"UMKM Selasa, 28 April 2020 Pukul 13.00 - 14.30 WIB https://t.co/tnws3RZaf5  Yuk segera daftar dan laporkan SPT Tahunan tetap #Dirumahaja. #PajakKitaUntukKita #PajakKuatIndonesiaMaju #KelasPajakOnline #efiling #Laporpajak #LaporSPT  Sumber : KPP Pratama Jakarta Grogol Petamburan",neutral,0.9934977293014526
3299,3184977008,2020-04-24 09:21:20+00:00,"Halo #KawanPajak Jakarta Kembangan😊 Yuk jangan sampai ketinggalan Kelas Pajak Online kali ini dengan tema ""Tata Cara Pelaporan SPT Tahunan Badan UMKM"" Segera daftarkan diri pada link",neutral,0.9792726039886476
3298,3184977008,2020-04-24 09:24:23+00:00,"KPP Pratama Jakarta Kembangan kembali mengadakan kelas pajak online dengan tema Edukasi SPT Tahunan ""Tata Cara Pelaporan SPT Tahunan Badan UMKM"" yang akan dilaksanakan pada: Hari    : Senin, 27 April 2020 Pukul :10.00 s.d. 11.00 Link pendaftaran : https://t.co/nsNs3ZOvqd",neutral,0.9955207109451294
3292,492168435,2020-04-26 13:59:15+00:00,#BantuanAlkesAPD240426  Terima kasih bantuan Alkes PAD (Alat Pelindung Diri) sebanyak 500 pcs dari Bapak antaginting  yg telah mengkordinir dr elemen2 UMKM utk di salurkan melalui PDIPerjuangan di Jakarta.  Rencana…,neutral,0.9646056294441224
3289,196208994,2020-04-28 03:00:01+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3284,135795460,2020-04-29 11:09:41+00:00,PT MRT Jakarta merelaksasi mitra UMKM yang beroperasi di seluruh stasiun dari Bundaran HI-Lebak Bulus. Relaksasi ini berupa pembebasan membayar biaya sewa selama tiga bulan ke depan. ,neutral,0.996307134628296
3283,69183155,2020-04-29 11:11:39+00:00,PT MRT Jakarta merelaksasi mitra UMKM yang beroperasi di seluruh stasiun dari Bundaran HI-Lebak Bulus. Relaksasi ini berupa pembebasan membayar biaya sewa selama tiga bulan ke depan.  via @detikfinance,neutral,0.9969711303710938
3279,68945667,2020-04-30 01:00:02+00:00,MRT Jakarta Gratiskan Sewa Gerai UMKM di Stasiun Akibat Pandemi Corona,neutral,0.997370719909668
3278,166596650,2020-04-30 03:24:13+00:00,Coaching Clinic utk pelaku bisnis UMKM agar proaktif menghadapi kondisi Darurat!  #Syahnan Phalipii co Management legal specialist #Ketum Dpp Hipmikindo #Ketua bidang strategis dan pengembangan koperasi Dekopin Jakarta #CEO Java Lawyer International.,neutral,0.9935171604156494
3276,438832278,2020-04-30 05:49:02+00:00,Anggota legislatif @PSI_Jakarta bro August Hamonangan Siap Dampingi Warga DKI Mendapatkan Relaksasi Kredit UMKM  #PSibersamaRakyat   https://t.co/LQpBoQAd39,neutral,0.9957614541053772
3273,177848697,2020-04-30 11:50:41+00:00,Termasuk merumuskan program khusus bagi usaha ultra mikro dan usaha mikro yang belum terjangkau layanan perbankan.  Hal ini disampaikan Presiden dalam rapat terbatas virtual dgn topik Lanjutan Pembahasan Program Mitigasi Dampak Covid-19 Terhadap UMKM dari Istana Merdeka Jakarta.,neutral,0.99213308095932
3269,142551528,2020-05-01 14:01:40+00:00,@inejuniwati @dapitnih @ismailfahmi Pak @aniesbaswedan @dinkesJKT @DKIJakarta monggo...UMKM walau tidak berdomisili Jakarta mingkin berkenan. Matur nuwun. 🙏🤗,neutral,0.7768983244895935
3265,3254174850,2020-05-03 07:58:23+00:00,Segera daftarkan diri Sobat BSI..⁣ ⁣ CP. 085212102227 (Idah) ⁣ ⁣ Kuliah...? BSI Aja !! ⁣⁣ #kuliahbsiaja #ubsi #universitasbinasaranainformatika #ubsikalimalang #webinar #webinarnext #webinarnext2020 #strategiumkm #umkm #umkmjakarta,neutral,0.9497424960136414
3264,3105706622,2020-05-03 13:00:36+00:00,"Ditengah Pandemi Covid-19, BBPOM di Jakarta Mendukung UMKM Pangan Melalui Kulwap  Link :",neutral,0.9934647679328918
3260,743319071559606273,2020-05-04 07:43:52+00:00,"Situasi pandemi Covid-19 saat ini mempengaruhi kondisi ekonomi di berbagai belahan dunia, tak terkecuali Indonesia.  Pelaku usaha yang paling terdampak salah satunya adalah pelaku UKM/IKM. Dimana jumlah UMKM di DKI Jakarta mencapai 98%.  @aniesbaswedan @DKIJakarta",neutral,0.9805014729499816
3258,1351498177,2020-05-04 10:46:57+00:00,@imadya @basuki_btp @PDI_Perjuangan @fpdip_jakarta Atau kalo ngga bantuan dikasih dalam bentuk uang saja sehingga warga bisa belanja sesuai kebutuhannya. Belanjanya pun pasti ke warung sekitar. Kalo begitu UMKM pun akan hidup.,positive,0.8573651313781738
3257,3254174850,2020-05-04 12:27:53+00:00,Segera daftarkan diri Sobat BSI..⁣ ⁣ CP. 085212102227 (Idah) ⁣ ⁣ Kuliah...? BSI Aja !! ⁣⁣ #kuliahbsiaja #ubsi #universitasbinasaranainformatika #ubsikalimalang #webinar #webinarnext #webinarnext2020 #strategiumkm #umkm #umkmjakarta,neutral,0.9497424960136414
3255,43799886,2020-05-04 23:10:03+00:00,PT MRT Jakarta gratiskan biaya sewa gerai UMKM,neutral,0.9967355132102966
3253,1171279265779765248,2020-05-05 04:44:10+00:00,Kuliah...? BSI Aja!!!⁣⁣ ⁣⁣ #kuliahbsiaja #ubsi #universitasbinasaranainformatika #webinar #webinarnext #webinarnext2020 #strategiumkm #umkm #umkmjakarta,neutral,0.9608745574951172
3251,1000048771953119232,2020-05-05 05:42:58+00:00,"Beri dukungan pengusaha UMKM, MRT Jakarta bebaskan biaya sewa bagi gerai yang ada di stasiun untuk tiga bulan ke depan, dari Maret hingga Mei 2020.   #news #beritaterkini #umkm #mrtjakarta #pandemic #covid19 #upperlineid  https://t.co/90O2qylBxL",neutral,0.9955397248268129
3247,68930552,2020-05-06 03:55:45+00:00,Pengadaan berbagai kebutuhan kesehatan masyarakat di wilayah operasional Trans-Jakarta ini melibatkan 10 unit UMKM di sekitar depo.  ,neutral,0.995820164680481
3246,960774632834973697,2020-05-06 05:17:34+00:00,"Pandemi covid-19 seperti ini sangat mempengaruhi kondisi perekonomian bangsa. Banyak para pelaku usaha yang terkena dampaknya, tak terkecuali para pelaku UMKM di DKI Jakarta.  Mari kita dukung dan beli produk UMKM,…",positive,0.4911157190799713
3244,3188303792,2020-05-06 09:35:44+00:00,"Rabu, 5 Mei 2020. Tenaga Ahli FTA Center Jakarta memberikan layanan konsultasi ke Ibu Silfiana, salah satu umkm dari Kota Bekasi dengan produk utamanya Kopi.   Adapun beliau berkonsultasi mengenai prosedur ekspor…",neutral,0.9871354699134828
3242,1256548437832552448,2020-05-06 23:19:50+00:00,"DISKUSI ONLINE DPC GMNI JAKARTA TIMUR  Topic: ""Negara memaksimalkan sektor UMKM di tengah pendemi covid 19"" Zoom Meeting  Narasumber: - @rolassitinjak Wakil Ketua Badan Perlindungan Konsumen Nasional RI -…",neutral,0.9943532943725586
3239,78883179,2020-05-07 16:50:03+00:00,"Mekdi / Mcd Sarinah Jakarta yg merupakan gerai McD pertama di Indonesia sejak tahun 1991 akan ditutup &amp; mengakhiri operasionalnya secara permanen per tanggal 10 Mei 2020.  Bukan karena pandemi covid-19, namun kawasan gedung Sarinah ini akan direnovasi menjadi sebuah sentra UMKM.",neutral,0.9614799618721008
3237,1143357045434773504,2020-05-08 07:40:19+00:00,@Irenecutemom semoga laku dagangannya. Jualan UMKM di Jakarta yang rame contohnya di mana ya?,positive,0.9808691740036012
3235,1440905094,2020-05-09 08:13:13+00:00,"mall terfavorit. hampir tiap kali ada tugas ke Jakarta (Thamrin dan sekitarnya) selalu mampir. ingat masa2 magang 13 th lalu, seringkali jum'at sore liat diskon, &amp; belinya kalau udah gajian 😊 mall ini menyediakan produk berkualitas. sangat mendukung jika dibuat mall sentra UMKM.",positive,0.995564341545105
3234,3184977008,2020-05-09 09:46:50+00:00,Halo #KawanPajak KPP Pratama Jakarta Kembangan kembali mengadakan #KelasPajakOnline dengan tema Sosialisasi PMK-44/PMK.03/2020 tentang Insentif Pajak untuk Wajib Pajak Terdampak Pandemi COVID-19😊😊 Ayo segera daftar di link berikut :,neutral,0.9900250434875488
3226,1098869003685027845,2020-05-11 04:35:24+00:00,"Modal usaha itu rencananya disalurkan pada 1.000 UMKM di beberapa wilayah di Indonesia, mencakup provinsi Riau, Sumatera Utara, DKI Jakarta, Jabar, Banten, Jatim, Bali, NTB, &amp; Kalimantan Barat. Pemberian bantuan usaha ini mencakup pelatihan, mentoring &amp; coaching.  @pertamina",neutral,0.989084541797638
3225,1669284420,2020-05-11 05:37:20+00:00,"@ghanieierfan @EnggalPMT @aniesbaswedan Hasil produksi umkm, dikumpulkan di gudang, untuk kemudian dibagikan pada waktunya k seluruh jakarta. Itu cara kerja om.",neutral,0.9730537533760072
3214,307677762,2020-05-11 23:25:16+00:00,"@kaesangp Mending colabs sama umkm yang jual jamu mas, produk jamu sudah mulai susah di cari di lingkungan seperti di jakarta dan sekitarnya. apalagi jamu kan salah satu produk khas indonesia juga yang bermanfaat bagi kesehatan tubuh kita. Jadi inget ini brand ini",positive,0.9785495400428772
3212,944180887171743745,2020-05-12 06:13:02+00:00,MNC Peduli menyerahkan bantuan makanan untuk Panti Asuhan Dorkas di Jakarta Pusat. Bantuan makanan yang diberikan merupakan hasil pemberdayaan UMKM.,neutral,0.9937572479248048
3207,1194148940397989888,2020-05-13 02:51:09+00:00,WEBINAR DPD HIPPI DKI Jakarta. Tema : NASIB UMKM PADA RUU CIPTA KERJA. . dengan NARASUMBER : . - Bapak Teten Masduki (Menteri Koperasi &amp; UMKM RI). . - Ibu Rieke Diah Pitaloka (Wakil Ketua Badan Legislasi DPR RI). .…,neutral,0.9958763122558594
3206,1133572741146144769,2020-05-13 08:50:51+00:00,"Hay, Crafters ..  .  Sudah pernah dengar Gedung Sarinah? Gedung yang berada di Thamrin Jakarta tersebut rencananya akan dijadikan pusat ritel produk UMKM, loh. Rencana tersebut pun telah disetujui oleh Presiden…",neutral,0.9737219810485841
3203,1194148940397989888,2020-05-14 02:29:22+00:00,WEBINAR DPD HIPPI DKI Jakarta. Tema : NASIB UMKM PADA RUU CIPTA KERJA. . dengan NARASUMBER : . - Bapak Teten Masduki (Menteri Koperasi &amp; UMKM RI). . - Ibu Rieke Diah Pitaloka (Wakil Ketua Badan Legislasi DPR…,neutral,0.9937343001365662
3199,944180887171743745,2020-05-14 12:20:05+00:00,"MNC Peduli bersama PT Produser Pangan Asia membagikan makanan kepada Panti Asuhan Hati Suci, Jakarta.",neutral,0.9962634444236756
3198,944180887171743745,2020-05-14 20:07:32+00:00,"MNC Peduli dan PT Produser Pangan Asia menyerahkan makanan siap saji kepada penghuni Asrama Bethel, Jakarta Pusat.",neutral,0.9971972703933716
3196,1194148940397989888,2020-05-15 02:33:22+00:00,WEBINAR DPD HIPPI DKI Jakarta. Tema : NASIB UMKM PADA RUU CIPTA KERJA. . dengan NARASUMBER : . - Bapak Teten Masduki (Menteri Koperasi &amp; UMKM RI). . - Ibu Rieke Diah Pitaloka (Wakil Ketua Badan Legislasi DPR RI). . -…,neutral,0.9958602786064148
3195,1194148940397989888,2020-05-15 02:40:00+00:00,WEBINAR DPD HIPPI DKI Jakarta. Tema : NASIB UMKM PADA RUU CIPTA KERJA. . dengan NARASUMBER : . - Bapak Teten Masduki (Menteri Koperasi &amp; UMKM RI). . - Ibu Rieke Diah Pitaloka (Wakil Ketua Badan Legislasi DPR RI). . -…,neutral,0.9958602786064148
3194,1098869003685027845,2020-05-15 04:09:35+00:00,"Presiden @jokowi meminta jajarannya memitigasi dampak pandemi virus Covid-19 terhadap UMKM. Hal ini disampaikan saat rapat terbatas dipimpin Presiden Jokowi secara telekonferensi dari Istana Merdeka, Jakarta, Rabu (15/04). #BanggaBuatanIndonesia @Kemendag",neutral,0.9956514239311218
3190,944180887171743745,2020-05-16 06:09:02+00:00,"Ketua MNC Peduli Jessica Tanoesoedibjo menyerahkan bantuan makanan ke Panti Werdha Melania di Pademangan, Jakarta, Kamis (14/5/2020).",neutral,0.9972851276397704
3189,1194148940397989888,2020-05-16 13:00:12+00:00,WEBINAR DPD HIPPI DKI Jakarta. Tema : NASIB UMKM PADA RUU CIPTA KERJA. . dengan NARASUMBER : . - Bapak Prof. Rully Indrawan (Sekretaris Kementerian Koperasi &amp; UMKM RI). . - Bapak Firman Soebagyo (Anggota DPR RI…,neutral,0.9939562678337096
3188,196208994,2020-05-17 11:00:02+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3186,743319071559606273,2020-05-18 05:43:02+00:00,"Dalam rangka menggerakan perekonomian masyarakat, Sudin PPKUKM Jakarta Utara melakukan suatu terobosan dengan membuat bazzar online berbasis aplikasi. ""BORJU"" (Bazaar Online Ramadan Jakarta Utara) merupakan seluruh tenant UMKM Jakarta Utara.  @DKIJakarta @aniesbaswedan @BangAriza",neutral,0.9728739857673644
3184,4848430469,2020-05-18 06:49:08+00:00,"Speaker : 1. Dr. Ir. Mohammad Rudy Salahuddin, MEM. (Deputi Bidang Koordinasi Ekonomi Digital, Ketenagakerjaan, dan UMKM Kementerian Koordinator Bidang Perekonomian RI 2. Drs. Andri Yansyah, M.H. (Kepala Dinas Tenaga Kerja, Transmigrasi dan Energi Provinsi DKI Jakarta)",neutral,0.996852457523346
3182,734005284713041920,2020-05-19 14:52:33+00:00,"Kemenkop dan UKM Akan Gencarkan Transformasi UMKM dari Offline ke Online: JAKARTA, EDUNEWS.ID-Menteri Koperasi dan UKM Teten Masduki menegaskan, langkah yang paling penting setelah menerapkan sejumlah relaksasi kredit untuk membantu UMKM terdampak…",neutral,0.987590193748474
3177,458905660,2020-05-20 16:32:46+00:00,"KBRN, Jakarta: Sejak kasus pertama Covid-19 dinyatakan masuk ke Indonesia di awal Maret 2020, sektor informal/UMKM merasakan dampak mendalam atas pandemi ini. Berbeda dengan krisis ekonomi 1998 atau krisis global…",neutral,0.9863015413284302
3176,1120702450489413632,2020-05-20 18:16:31+00:00,"@PejuangNKRI18 @K1ngPurw4 @aniesbaswedan @BangAriza @MardaniAliSera @SuaraAnies Gimana gak ambil dari garmen, kan udh jelas di kejar waktu untuk ngumpulin 20jt masker, tetep sama utamakan ambil barang dari UMKM di DKI JAKARTA bukan UMKM di china, coba dah maen hitung2an klo di kejar waktu 1 minggu 20jt masker",negative,0.8475180268287659
3174,1038280985685585920,2020-05-21 08:58:47+00:00,@podoradong @aniesbaswedan Mudah2an bpk @aniesbaswedan sanggup memperjuangkan umkm di Jakarta. Amiinn,positive,0.9729995727539062
3167,196208994,2020-05-22 10:56:01+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3166,52070975,2020-05-22 11:58:00+00:00,"Alhamdulillah kolaborasi Antar Penggerak OK OCE, yaitu: @okoce_peduli dan @okoce_kpr menyalurkan bantuan paket sembako kepada Ojol, Pelaku UMKM terdampak, guru, Karyawan terkena PHK dll di Jakarta Timur.   Semoga bermanfaat utk meringankan beban mereka.#okoce @okoceindonesia",neutral,0.858540952205658
3165,734005284713041920,2020-05-22 14:57:02+00:00,"Ikatan Keluarga Alumni ITS Sumbangkan 1.000 Paket Sembako kepada  UMKM Melalui KemenkopUKM: JAKARTA – Sebagai sahabat Usaha Mikro Kecil dan Menengah (UMKM), Ikatan Keluarga Alumni Institut Teknologi Sepuluh Nopember (IKA ITS) Surabaya memberikan bantuan…",neutral,0.9926693439483644
3163,196208994,2020-05-23 11:00:01+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3162,76351840,2020-05-23 17:37:24+00:00,@medcom_id Saran untuk pak @aniesbaswedan &amp; @BangAriza  Sebaiknya @DKIJakarta mendata pengemis yg ada di seluruh #Jakarta baik yg memiliki KTP Jakarta ataupun tidak dan merangkul mereka u/ dididik&amp;disalurkan untuk berbagai UMKM mulai dari penjualan hingga promosi langsung. Semoga bermanfaat,neutral,0.6879048943519592
3160,68930552,2020-05-25 07:39:46+00:00,"Ketua Umum DPD HIPPI DKI Jakarta, Sarman Simanjorang, mengatakan bahwa terobosan Menteri BUMN, Erick Thohir, yang akan menggandeng pelaku usaha UMKM untuk menggarap berbagai proyek Pemerintah dan swasta dalam negeri patut diapresiasi. ",neutral,0.9133464097976683
3159,968070180206096385,2020-05-25 08:23:49+00:00,Hippi Jakarta Apresiasi Komitmen Menteri BUMN Berdayakan UMKM,neutral,0.9873037934303284
3158,944180887171743745,2020-05-25 10:17:33+00:00,"Himpunan Pengusaha Pribumi Indonesia (Hippi) DKI Jakarta memuji rencana Menteri BUMN, Erick Thohir yang menggandeng pelaku usaha UMKM dalam proyek pemerintah.",neutral,0.9948740601539612
3156,606138364,2020-05-25 17:33:11+00:00,The New Normal  #newnormal #hope #breakthrough #education #elearning #motivation #jokowi #indonesia #indonesiamaju #dukungpemerintah #ekonomi #umkm #pastibisa #bisnisonline #bisnis #digitalart #jakarta #komunitas…,neutral,0.9175332188606262
3153,196208994,2020-05-26 04:00:01+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3150,59150256,2020-05-26 11:11:02+00:00,"Mall di Jakarta kan isinya rata2 tenant makanan, yang seharusnya bisa shifting menggunakan digital business, kalo ujung2nya take away &amp; ""new normal"" dine in, lalu kenapa harus dibuka secepat ini ya?for the sake of economy?kenapa gak UMKM?",negative,0.9727905988693236
3149,1255974804538003457,2020-05-26 11:27:43+00:00,Pak @erickthohir yang menggandeng pelaku usaha UMKM dalam proyek pemerintah. Ketua umum DPD Hippi DKI Jakarta yaitu Sarman mengatakan kebijakan Menteri BUMN memberikan peluang bagi pelaku UMKM menjadi secercah harapan.  @KemenBUMN #BUMNBantuUMKM   https://t.co/ch9AlrgcPR,neutral,0.9930468201637268
3146,135795460,2020-05-27 03:02:31+00:00,"Para pelaku UMKM kewalahan mempertahankan usahanya di tengah mewabahnya COVID-19. Salah satunya usaha jasa laundry kiloandi kawasan Cibubur, Jakarta.",neutral,0.5926852226257324
3145,135795460,2020-05-27 03:15:15+00:00,"Para pelaku UMKM kewalahan mempertahankan usahanya di tengah mewabahnya COVID-19. Salah satunya usaha jasa laundry kiloandi kawasan Cibubur, Jakarta. #DampakCorona  ",neutral,0.9625602960586548
3143,69183155,2020-05-27 05:50:31+00:00,"Para pelaku UMKM kewalahan mempertahankan usahanya di tengah mewabahnya COVID-19. Salah satunya usaha jasa laundry kiloandi kawasan Cibubur, Jakarta. #DampakCorona   via @detikfinance",neutral,0.9881425499916076
3142,76351840,2020-05-27 09:30:55+00:00,"@aniesbaswedan Pak @aniesbaswedan saya punya saran,sebaiknya pemprov @DKIJakarta memiliki website untuk mendata para #PencariKerja ditengah #covid19 ! HRD perusahaan atau UMKM yg berkantor si #Jakarta dapat mendaftar&amp;diseleksi berdasarkan alamat email&amp;izin usaha untuk mendapatkan calon kandidat",neutral,0.9891475439071656
3141,115082379,2020-05-27 18:48:21+00:00,Seperti nya sudah mulai jalan promosi umkm nya nih om @WRahMada dari blibli dan yang bikin lebih keren nya lagi ada gratis ongkir pengiriman dari palembang ke jakarta..mantap 👍,positive,0.9974561333656312
3138,1237271860632408064,2020-05-29 07:06:09+00:00,Jakarta – PT Pertamina (Persero) membuat pelatihan secara online terhadap mitra bisnis dan pelaku Usaha Mikro Kecil Menengah (UMKM) yang tergabung dalam Rumah Kreatif BUMN (RKB) Pertamina.   Selengkapnya kunjungi,neutral,0.9969192743301392
3136,196208994,2020-05-29 10:56:01+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3133,196208994,2020-05-30 02:26:02+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3130,72499569,2020-05-31 16:21:17+00:00,"Rapat Virtual Tenaga Ahli Fraksi @fppp_dprri Membahas RUU Ciptaker Klaster UMKM dan Klaster Dukungan Riset dan Inovasi. @ Jakarta, Indonesia",neutral,0.9977356195449828
3126,55889431,2020-06-02 15:41:18+00:00,"Sy mau order RENDANG daging dari umkm rumahan dong. Lokasi Jakarta ya. Ada info? Eh jgn sekadar info deh, sy mau yg direkomendasi enak.  Thx.",positive,0.9711700081825256
3125,2295253147,2020-06-03 03:43:01+00:00,"JAKARTA,",neutral,0.9884496927261353
3124,26144550,2020-06-03 07:06:35+00:00,"Seminar Online untuk toko online, marketplace, youtuber",neutral,0.9865439534187316
3120,977870468,2020-06-04 14:00:06+00:00,"DPD RI melanjutkan pembahasan secara tripartit dengan DPR RI dan pemerintah terkait Daftar DIM dari RUU Cipta Kerja,di Ruang Rapat Baleg DPR RI,Jakarta. Dalam Rapat tersebut, DPD RI meminta pemerintah untuk dapat memberikan jaminan kepada UMKM agar mendapatkan ruang berusaha.",neutral,0.9948084950447084
3119,609826904,2020-06-06 11:36:21+00:00,"Hayyy guys, bolee bantu usaha anak rantau? Ngga mahal kok, bisa digoreng dan di kukus 🥟 100% HALAL &amp; HOMEMADE. Bisa buat nemenin kamu selama Quarantine 🥟#twitterdoyourmagic #jakarta #umkmindonesia #supportlocalbusiness #usahakecil #dirumahaja #umkm",positive,0.6847848892211914
3114,2295253147,2020-06-08 08:31:33+00:00,"JAKARTA,",neutral,0.9884496927261353
3111,124390203,2020-06-09 00:49:15+00:00,"Pandemi COVID-19 menghantam sektor usaha mikro, kecil dan menengah (UMKM).  70% pelaku UMKM berhenti produksi.  Lantas bgmn geliat UMKM di fase #KenormalanBaru? Strategi apa yg harus dilakukan?  Sesaat lagi di #RuangPublikKBR bersama @indef_indonesia  Di Jakarta via @1042mstrifm",neutral,0.9930110573768616
3106,4677002173,2020-06-09 13:22:50+00:00,Komisi B DPRD Provinsi DKI Jakarta mendorong Bank DKI memperluas keringanan suku bunga hingga tenggat waktu pembayaran kredit bagi pelaku UMKM sebagai bentuk relaksasi keuangan ditengah pandemi corona (Covid-19).,neutral,0.9961828589439392
3104,1249219938532777984,2020-06-09 19:20:08+00:00,NTB Segera Jalin Kerjasama untuk Pengiriman Produk IKM/UMKM ke Jakarta,neutral,0.994128942489624
3101,154102750,2020-06-10 03:52:47+00:00,NTB Kerja Sama Penjualan Produk UMKM dengan DKI Jakarta,neutral,0.9918267726898192
3100,268621599,2020-06-10 04:16:22+00:00,Silaturahmi Himpunan Pengusaha Nahdliyin (HPN) DKI Jakarta dengan Bp. Irmansyah Kadis Sosial @DKIJakarta. Diskusi kami ttng bagaimana upaya mempercepat UMKM bangkit akibat pandemi Covid-19.  #PWHPNDKIJakarta,neutral,0.9912474751472472
3097,196208994,2020-06-10 09:39:02+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3087,4677002173,2020-06-11 15:06:11+00:00,Komisi B DPRD Provinsi DKI Jakarta mendorong Bank DKI memperluas keringanan suku bunga hingga tenggat waktu pembayaran kredit bagi pelaku UMKM sebagai bentuk relaksasi keuangan ditengah pandemi Covid-19.,neutral,0.996632158756256
3085,1732184760,2020-06-12 13:00:13+00:00,Saatnya UMKM Indonesia Bangkit! Yuk datang ke pameran Jakarta UMKM Expo tanggal 11-15 Nov 2020 di Mall Senayan Park (ex Taman Ria Senayan). Info: 081218404741 / 083895194497 / 085712223130. Don’t miss it!! @di_andes @ExpoasiaNet,neutral,0.8839754462242126
3080,196208994,2020-06-13 11:00:01+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3079,1732184760,2020-06-13 13:00:07+00:00,Saatnya UMKM Indonesia Bangkit! Yuk datang ke pameran Jakarta UMKM Expo tanggal 11-15 Nov 2020 di Mall Senayan Park (ex Taman Ria Senayan). Info: 081218404741 / 083895194497 / 085712223130. Don’t miss it!! @di_andes @ExpoasiaNet,neutral,0.8839754462242126
3077,196208994,2020-06-14 05:40:01+00:00,JASA FOTO MAKANAN JABODETABEK &gt;&gt; WA: 0878-2240-1343 &gt;&gt; Follow IG : bwellphotovideo  #makanan #minuman #kafe #cafe #restoran #kekinian #jamannow #bisnis #usaha #pengusaha #wirausaha #pebisnis #ukm #umkm  #jakarta #depok #bogor #jaksel #jakbar #jaktim #jakpus #jakut #bintaro,neutral,0.9473645687103271
3074,1272177119624196102,2020-06-14 23:40:36+00:00,Pagi-pagi sarapan pempek dulu !!!  #pempekpalembang #aslipempekpalembang #pempekmasayu #pempekjakarta #pempekjakartabarat #pempekonlinejakarta #pempektangerang #pempekonlinetangerang #pempekcengkareng #pempekcengkarengonline #umkmjakartabarat #umkmjakarta  #umkmbanget,neutral,0.8461828231811523
3069,2953258723,2020-06-15 09:59:07+00:00,"PELATIHAN KEWIRAUSAHAAN ONLINE SESI 2  Dosen-dosen Politeknik APP Jakarta telah berhasil melakukan pemberian materi dalam sesi 2 Pelatihan Kewirausahaan untuk UMKM yang digelar oleh Suku Dinas Perindustrian,…",neutral,0.9936619997024536
